date,query,query_category,page,title,device,country,language,referrer,user_id,session_id,position,impressions,clicks,ctr,dwell_time_s,bounce,serp_features,is_brand
2025-07-15,gmail,informational,https://docs.example.com/dhlgks/lyqbdjk,Gmail – Reviews,desktop,US,en-GB,google_news,u_439608ab,s_29a7358f,42,3,0,0.0,0,True,faq,True
2025-07-15,guide to climate change,informational,https://news.example.com/wydmc/ayki,Guide To Climate Change | Pricing,tablet,CA,en-GB,google,u_f81c1fa8,s_bfd6c704,35,5,1,0.2,157,False,sitelinks,False
2025-07-15,guide to credit card,informational,https://news.example.com/bdeybzekqv/jcxgovz,Guide To Credit Card – Reviews,mobile,US,en,google_images,u_67dbfc1d,s_b4b15ac1,44,3,0,0.0,0,True,localpack,False
2025-07-15,guide to credit card,informational,https://www.example.com/ztnja,Guide To Credit Card | Official Site,mobile,US,en,google_images,u_11f6890c,s_e3669cd8,12,1,0,0.0,0,True,localpack,False
2025-07-15,guide to headphones,informational,https://blog.example.com/olikl,Guide To Headphones – Reviews,desktop,US,en,google_images,u_f0cb17c1,s_7a28adcd,15,6,1,0.1667,108,False,image,False
2025-07-15,guide to python,informational,https://news.example.com/yewvghwa/ryhzkgpcq/hfaol,Guide To Python | Pricing,mobile,US,en,google_images,u_137f80e7,s_7d3140ae,15,1,0,0.0,0,True,faq,False
2025-07-15,guide to python,informational,https://news.example.com/nyarxssi/utsmpb/bdmdgzwfah,Guide To Python | Pricing,mobile,AU,en,google_discover,u_fec62a64,s_d67e11fe,44,2,0,0.0,0,True,faq,False
2025-07-15,guide to redis,informational,https://blog.example.com/cbnbcfuzcb,Guide To Redis | Pricing,mobile,US,en,google,u_50a0d2c4,s_16cf2aa1,25,1,0,0.0,0,True,image,False
2025-07-15,headphones youtube,informational,https://shop.example.com/iiewzute,Headphones Youtube,desktop,GB,en-US,google_discover,u_4ae55dfc,s_056fed3f,27,3,0,0.0,0,True,faq,False
2025-07-15,headphones youtube,informational,https://www.example.com/jnia/rrdtjvzsd/yxuaib,Headphones Youtube | Docs,desktop,AU,en,google_news,u_7a5d771e,s_99392f0d,45,3,0,0.0,0,True,faq,False
2025-07-15,how to climate change,informational,https://blog.example.com/ikdzgyinp/fdus/btvsrpw,How To Climate Change,mobile,US,en-GB,google_news,u_aa1788d3,s_de68fdb7,42,7,0,0.0,0,True,news,False
2025-07-15,how to climate change,informational,https://support.example.com/jgyamoonw,How To Climate Change – Ultimate Guide,mobile,FR,en,google_news,u_63b6755d,s_2371f854,5,3,1,0.3333,68,False,news,False
2025-07-15,how to python,informational,https://support.example.com/boouwwm/euisuhisrg/ymiqvprmxt,How To Python – Ultimate Guide,mobile,US,pt,google_images,u_eef1bb67,s_b55e4d87,36,4,0,0.0,0,True,localpack,False
2025-07-15,insurance facebook login,navigational,https://docs.example.com/smezqycx/qgmmor/cgwwaomx,Insurance Facebook Login | Official Site,mobile,CA,en,google,u_e3f032da,s_a992234c,12,6,4,0.6667,45,False,faq,True
2025-07-15,insurance open now,local,https://docs.example.com/atvbxvdr,Insurance Open Now – Ultimate Guide,desktop,DE,en-US,google_discover,u_0f1b8bfd,s_6450fda2,35,1,0,0.0,0,True,image,False
2025-07-15,insurance youtube,informational,https://docs.example.com/sncmgpasd/svyts/yjdxcstm,Insurance Youtube | Official Site,mobile,US,en,google_discover,u_0166ebd9,s_a2ed6243,43,1,0,0.0,0,True,faq,False
2025-07-15,laptop amazon,informational,https://www.example.com/ctyigbejyr/dukjqgyq/cdptgy,Laptop Amazon,mobile,US,en,google,u_5721b943,s_a4a2cd39,10,1,0,0.0,0,True,none,False
2025-07-15,laptop amazon,informational,https://news.example.com/uyzwhkfo,Laptop Amazon | Pricing,mobile,CA,en,google_images,u_fdba23a5,s_1bbe1ee5,24,2,1,0.5,133,False,none,False
2025-07-15,laptop youtube,informational,https://www.example.com/sfckf,Laptop Youtube – Ultimate Guide,desktop,GB,en,google_images,u_158b6315,s_6cf865a0,37,6,1,0.1667,73,False,news,False
2025-07-15,near me credit card,local,https://shop.example.com/ojfafmsn/qoklq,Near Me Credit Card,desktop,GB,en,google,u_ca685f80,s_b54ca547,34,2,2,1.0,68,False,image,False
2025-07-15,near me credit card,local,https://docs.example.com/xpxyub/iopalx,Near Me Credit Card – Reviews,tablet,US,en,google_news,u_37d6426a,s_5196f5e6,47,10,3,0.3,93,False,image,False
2025-07-15,near me headphones,local,https://docs.example.com/nlbr,Near Me Headphones | Pricing,desktop,BR,en,google,u_71bfbeb0,s_4639fb0d,27,3,0,0.0,0,True,none,False
2025-07-15,near me ssd,local,https://www.example.com/kcsmxlexol/rmkjay,Near Me Ssd | Pricing,mobile,US,en,google_images,u_fa9e550e,s_c0d44458,43,4,1,0.25,81,False,sitelinks,False
2025-07-15,near me ssd,local,https://blog.example.com/dqfhzotfp/qtfoh,Near Me Ssd | Pricing,mobile,CA,en,google_images,u_aeb1e3b0,s_36a9efda,25,3,0,0.0,0,True,sitelinks,False
2025-07-15,near me ssd,local,https://blog.example.com/qvbl/stmesncih/fkqytox,Near Me Ssd – Ultimate Guide,desktop,US,en,google,u_a7b02fe3,s_d31ecf8a,16,1,0,0.0,0,True,sitelinks,False
2025-07-15,pizza near me,local,https://www.example.com/kqjyjupbhc/zitjvbn,Pizza Near Me | Docs,desktop,US,en,google_images,u_7ccbfd3d,s_fc41f35f,21,2,1,0.5,49,True,image,False
2025-07-15,pizza youtube,informational,https://news.example.com/rhlu/gxcxw,Pizza Youtube | Official Site,mobile,US,en,google,u_0561105b,s_fbd31284,42,2,0,0.0,0,True,none,False
2025-07-15,pizza youtube,informational,https://support.example.com/tycswlgamo/kdoogr,Pizza Youtube,desktop,US,en,google,u_1b846592,s_cb555791,16,3,0,0.0,0,True,none,False
2025-07-15,price climate change,transactional,https://news.example.com/kkawjcrk/ybbe,Price Climate Change | Docs,desktop,US,en-US,google_images,u_d13d1f6d,s_b9f3e635,8,7,3,0.4286,61,False,shopping,False
2025-07-15,price headphones,transactional,https://www.example.com/ydoqiynb/gqjlu/azhscia,Price Headphones,desktop,US,en,google_discover,u_834c2827,s_520a1aee,15,3,0,0.0,0,True,none,False
2025-07-15,price pizza,transactional,https://news.example.com/kulpzsa,Price Pizza,mobile,US,en,google_images,u_52c134e3,s_1fc05fce,22,2,0,0.0,0,True,localpack,False
2025-07-15,price pizza,transactional,https://support.example.com/qvek/skli/vehuj,Price Pizza,tablet,US,en,google_images,u_1b2ec6de,s_29bfd17d,41,2,1,0.5,58,False,localpack,False
2025-07-15,price pizza,transactional,https://support.example.com/bmhckwj/qqbwcqwzz/mbyskjjzu,Price Pizza | Pricing,desktop,FR,en,google_discover,u_eebaa413,s_bc122da7,9,3,0,0.0,0,True,localpack,False
2025-07-15,price pizza,transactional,https://docs.example.com/nwfiufg/epnp/nhsozhngd,Price Pizza | Pricing,desktop,IN,en,google_news,u_8e8251fc,s_49d28b3b,13,4,1,0.25,79,False,localpack,False
2025-07-15,price python,transactional,https://blog.example.com/lvbycp/lfdcvqkl/cyedto,Price Python | Pricing,mobile,US,en,google_images,u_aef01429,s_27236e58,11,7,2,0.2857,87,False,shopping,False
2025-07-15,price python,transactional,https://news.example.com/puzsv/tvgcyzslf,Price Python | Official Site,desktop,GB,en,google_discover,u_db493419,s_69effaf0,5,7,0,0.0,0,True,shopping,False
2025-07-15,price redis,transactional,https://news.example.com/mzdhnqtxg/ebxqor,Price Redis – Reviews,desktop,US,en,google,u_82bf967c,s_dda1869b,31,5,1,0.2,87,False,faq,False
2025-07-15,price redis,transactional,https://www.example.com/urbwgmigs/viuoqev,Price Redis – Reviews,mobile,AU,de,google_images,u_779e6dac,s_227b2aca,9,3,0,0.0,0,True,faq,False
2025-07-15,python wikipedia,informational,https://blog.example.com/dcvgngvcy/lgocxl,Python Wikipedia | Official Site,mobile,DE,en,google_news,u_a1ccfcbc,s_a0e27998,26,7,0,0.0,0,True,localpack,False
2025-07-15,python wikipedia,informational,https://docs.example.com/lqpez,Python Wikipedia | Pricing,desktop,BR,en-US,google,u_c10d6c92,s_8c172726,6,4,1,0.25,93,False,localpack,False
2025-07-15,redis amazon,informational,https://news.example.com/dwfkjhyul,Redis Amazon,mobile,CA,en,google_news,u_50b0c6ee,s_d6375c4f,7,2,0,0.0,0,True,localpack,False
2025-07-15,redis amazon,informational,https://www.example.com/gwteihel/olzelfvrtc,Redis Amazon | Docs,mobile,US,en,google,u_eed0f992,s_0d9b72f2,31,3,0,0.0,0,True,localpack,False
2025-07-15,redis amazon,informational,https://support.example.com/apkt/zeviakgxzj/cnuqkp,Redis Amazon | Docs,mobile,US,en,google_discover,u_ae2c6066,s_4e25f67d,20,6,1,0.1667,108,False,localpack,False
2025-07-15,redis amazon,informational,https://support.example.com/llfcrsnrwk/szvdn,Redis Amazon,desktop,US,en-GB,google,u_47372d8f,s_323035b8,9,2,0,0.0,0,True,localpack,False
2025-07-15,redis amazon,informational,https://blog.example.com/sdkaovyvw/vzalydrn/dpiyrkq,Redis Amazon,desktop,DE,en,google_news,u_5dee5120,s_081809ef,40,3,1,0.3333,198,False,localpack,False
2025-07-15,redis amazon,informational,https://blog.example.com/dovwsihgbh,Redis Amazon | Pricing,mobile,JP,en,google_images,u_9b025459,s_dcf8e099,33,6,0,0.0,0,True,localpack,False
2025-07-15,redis amazon,informational,https://blog.example.com/csdtev,Redis Amazon – Ultimate Guide,desktop,US,en,google_news,u_59793217,s_21e493c4,32,3,1,0.3333,93,False,localpack,False
2025-07-15,redis amazon,informational,https://www.example.com/gmgtj/dhvtjxqr/jlrijctia,Redis Amazon – Ultimate Guide,desktop,BR,en-GB,google_news,u_57822844,s_8286e4fa,15,1,0,0.0,0,True,localpack,False
2025-07-15,router gmail,informational,https://shop.example.com/stfmppbe/omubcokws,Router Gmail | Official Site,mobile,US,en,google,u_817fb7a7,s_39bde67c,20,2,1,0.5,115,False,localpack,True
2025-07-15,ssd directions,local,https://support.example.com/tojpg/frztbfeb,Ssd Directions | Docs,mobile,AU,pt,google_discover,u_4cb02f8d,s_35bbfebc,38,2,0,0.0,0,True,localpack,False
2025-07-15,ssd directions,local,https://www.example.com/kjrjritgq/xlbxlfhy,Ssd Directions – Ultimate Guide,desktop,BR,en-GB,google_news,u_ddfb3e13,s_68256f75,18,2,0,0.0,0,True,localpack,False
2025-07-15,tutorial c++,informational,https://www.example.com/wkdtfargnl/vqvhhjsb/avpkrgybl,Tutorial C++ – Reviews,desktop,US,en,google_news,u_767bd90f,s_cd87faab,47,2,0,0.0,0,True,shopping,False
2025-07-15,tutorial c++,informational,https://www.example.com/umnascqyyy,Tutorial C++ – Reviews,mobile,IN,en-GB,google,u_6185f440,s_a54d5c0e,25,3,1,0.3333,128,False,shopping,False
2025-07-15,tutorial c++,informational,https://docs.example.com/biovv,Tutorial C++ – Reviews,mobile,FR,en,google_news,u_94bdb5a4,s_051c041c,29,4,1,0.25,87,False,shopping,False
2025-07-15,tutorial climate change,informational,https://support.example.com/edisxou/tmfjyfkg,Tutorial Climate Change,mobile,US,en,google_images,u_09aaac70,s_7fae7a62,21,5,0,0.0,0,True,shopping,False
2025-07-15,tutorial coffee,informational,https://support.example.com/kcrif/lnmpkbf,Tutorial Coffee | Official Site,desktop,US,en,google_images,u_50c8b9da,s_f8049946,44,2,0,0.0,0,True,faq,False
2025-07-15,tutorial fpga,informational,https://docs.example.com/jabx/wiztat/lyveg,Tutorial Fpga,desktop,JP,en,google,u_8d3db947,s_84ed934b,34,3,0,0.0,0,True,shopping,False
2025-07-15,tutorial fpga,informational,https://shop.example.com/hyjv/mgkfu,Tutorial Fpga – Ultimate Guide,desktop,US,en,google_news,u_8775567f,s_d9f99bd0,30,1,0,0.0,0,True,shopping,False
2025-07-15,tutorial fpga,informational,https://blog.example.com/niarotqdoa/oqoufgty,Tutorial Fpga | Official Site,desktop,DE,en,google_discover,u_ba093735,s_3f25e3c4,41,4,2,0.5,91,False,shopping,False
2025-07-15,tutorial fpga,informational,https://www.example.com/oumwahwss/astnmkd/ubwebmnu,Tutorial Fpga – Reviews,mobile,IN,en,google_news,u_6aedede9,s_9fe91db6,34,2,0,0.0,0,True,shopping,False
2025-07-15,tutorial fpga,informational,https://blog.example.com/nzbsoquomn,Tutorial Fpga – Ultimate Guide,desktop,US,en,google,u_8fce0d95,s_7f3beb33,35,5,1,0.2,133,True,shopping,False
2025-07-15,tutorial fpga,informational,https://docs.example.com/bghlgqawk/hfebucbyht/xmuh,Tutorial Fpga – Reviews,mobile,CA,en,google_images,u_e50009e4,s_fc8588ed,27,2,0,0.0,0,True,shopping,False
2025-07-15,tutorial fpga,informational,https://www.example.com/ydoord/dpjefvctj,Tutorial Fpga | Official Site,desktop,US,en-US,google_news,u_cd2ade43,s_205b4fb6,13,2,1,0.5,96,False,shopping,False
2025-07-15,tutorial fpga,informational,https://support.example.com/vpflkjphwg,Tutorial Fpga,desktop,GB,en,google_discover,u_3cb01b8d,s_a6502d8c,9,2,0,0.0,0,True,shopping,False
2025-07-15,tutorial laptop,informational,https://shop.example.com/btuu/lzblmxnl,Tutorial Laptop,mobile,US,en,google_discover,u_e8395a19,s_fd4368dc,16,1,0,0.0,0,True,shopping,False
2025-07-15,tutorial redis,informational,https://news.example.com/oduxath/twslco,Tutorial Redis | Official Site,desktop,US,en,google,u_fd252635,s_c0a470ee,28,4,2,0.5,156,False,faq,False
2025-07-15,what is climate change,informational,https://docs.example.com/jjwtgs,What Is Climate Change,mobile,US,en,google_discover,u_e00b0ba6,s_40dd1b29,8,1,0,0.0,0,True,news,False
2025-07-15,what is coffee,informational,https://news.example.com/cbqr/lasegujq/vcpo,What Is Coffee,desktop,US,en,google_discover,u_f867cc1b,s_ae56ee0e,25,2,0,0.0,0,True,shopping,False
2025-07-15,what is credit card,informational,https://docs.example.com/oznprfvki,What Is Credit Card – Ultimate Guide,desktop,CA,en,google_news,u_1905b0ff,s_e36ccc29,24,4,0,0.0,0,True,news,False
2025-07-15,what is insurance,informational,https://news.example.com/rzgknordcl/ksdbxwue/zkjfog,What Is Insurance | Docs,mobile,AU,de,google,u_fe2fc5a7,s_d34df680,4,2,0,0.0,0,True,localpack,False
2025-07-15,what is redis,informational,https://docs.example.com/ijiijyy,What Is Redis | Docs,mobile,US,en,google,u_032a363e,s_2a00d49c,3,3,1,0.3333,68,False,video,False
2025-07-15,wikipedia,informational,https://blog.example.com/hmtnbrv/ilkigqtieb,Wikipedia | Pricing,mobile,AU,en-US,google,u_d12ed10b,s_ba451b29,4,3,0,0.0,0,True,image,False
2025-07-16,amazon,informational,https://support.example.com/cqzhz/soxnkz/yeqqwb,Amazon | Docs,mobile,DE,en,google_discover,u_31aadd74,s_e344d39c,32,1,1,1.0,180,False,image,False
2025-07-16,amazon,informational,https://docs.example.com/aibo/lsvtb/sbjazh,Amazon – Ultimate Guide,desktop,AU,en,google_discover,u_b2505bd3,s_ed559f3f,2,7,0,0.0,0,True,image,False
2025-07-16,bank,informational,https://support.example.com/ogwlst/iajf/dvnwqsnp,Bank | Pricing,desktop,US,fr,google_images,u_732ada6e,s_28540d26,44,4,1,0.25,198,False,shopping,False
2025-07-16,bank,informational,https://shop.example.com/wrdmvkvwi,Bank | Docs,mobile,US,en,google_images,u_856bebf9,s_109ef7e6,26,12,2,0.1667,118,False,shopping,False
2025-07-16,benefits of coffee,informational,https://support.example.com/vdpqgsptps,Benefits Of Coffee | Pricing,desktop,US,en,google_news,u_6b991f5e,s_1acd8c4c,35,3,0,0.0,0,True,shopping,False
2025-07-16,benefits of coffee,informational,https://shop.example.com/xbdittz/kxac/rtgtjk,Benefits Of Coffee | Pricing,mobile,IN,en,google_news,u_bb1db3b6,s_9f587b66,42,1,0,0.0,0,True,shopping,False
2025-07-16,benefits of insurance,informational,https://blog.example.com/gdsasxf/wtzcgtybqo,Benefits Of Insurance,mobile,DE,en,google_images,u_da878732,s_7f4eec7f,3,6,0,0.0,0,True,localpack,False
2025-07-16,benefits of laptop,informational,https://support.example.com/juxfq,Benefits Of Laptop – Ultimate Guide,desktop,FR,fr,google_news,u_326ae0b1,s_9277d4b9,26,2,0,0.0,0,True,image,False
2025-07-16,benefits of laptop,informational,https://news.example.com/esxcgsuw/hqjig,Benefits Of Laptop – Ultimate Guide,mobile,CA,en,google_discover,u_18d6eb1d,s_56e5408b,23,1,0,0.0,0,True,image,False
2025-07-16,benefits of laptop,informational,https://news.example.com/avedfti/mwuto,Benefits Of Laptop | Pricing,desktop,GB,en-US,google_news,u_1fac001b,s_2ab45c95,27,7,0,0.0,0,True,image,False
2025-07-16,benefits of redis,informational,https://docs.example.com/jzxax/rbyik,Benefits Of Redis,tablet,US,en,google_images,u_f35efd97,s_3fbb7468,8,6,2,0.3333,96,False,none,False
2025-07-16,best coffee,informational,https://shop.example.com/kagiywtft/snnau/jrwnmkjcxb,Best Coffee | Pricing,desktop,AU,en,google_news,u_fce40f06,s_d53c2056,3,1,0,0.0,0,True,faq,False
2025-07-16,best credit card,informational,https://docs.example.com/ovvhcpmvtq/zvjsdgxlgy/dpiwuo,Best Credit Card,mobile,DE,en,google,u_054915b5,s_f86d7adf,38,4,0,0.0,0,True,faq,False
2025-07-16,best way to climate change,informational,https://support.example.com/jpmzm,Best Way To Climate Change | Docs,desktop,FR,en,google_discover,u_aa44abf0,s_5f9d272f,7,5,1,0.2,99,False,none,False
2025-07-16,best way to climate change,informational,https://docs.example.com/xjioean,Best Way To Climate Change,mobile,FR,en,google_discover,u_217f3e24,s_645d72b5,19,4,0,0.0,0,True,none,False
2025-07-16,best way to climate change,informational,https://www.example.com/vgmt/ecyhtzdg,Best Way To Climate Change – Reviews,desktop,IN,en,google_discover,u_f0efeb85,s_6eda1a62,24,4,0,0.0,0,True,none,False
2025-07-16,best way to climate change,informational,https://docs.example.com/qoisylpwk/josajq,Best Way To Climate Change | Official Site,tablet,US,en,google_news,u_99d2aef1,s_39eeeec3,23,1,0,0.0,0,True,none,False
2025-07-16,best way to climate change,informational,https://blog.example.com/qikkkjfd/wclrbca,Best Way To Climate Change,mobile,US,en,google_news,u_cb6e034a,s_dd652766,24,1,1,1.0,127,False,none,False
2025-07-16,best way to climate change,informational,https://blog.example.com/uagznktteh,Best Way To Climate Change,desktop,US,en,google_news,u_c99c28d2,s_fb086055,18,3,1,0.3333,128,False,none,False
2025-07-16,best way to climate change,informational,https://shop.example.com/ybxqvezs,Best Way To Climate Change | Pricing,mobile,JP,en,google_discover,u_8dbf06ed,s_016d99e6,6,2,0,0.0,0,True,none,False
2025-07-16,best way to climate change,informational,https://shop.example.com/qhyk/ipjb/nyiktj,Best Way To Climate Change | Pricing,desktop,FR,en-US,google_discover,u_b5ea22f6,s_bfc64284,9,4,1,0.25,102,False,none,False
2025-07-16,best way to climate change,informational,https://shop.example.com/rzlijhkga/yawdpxe/rltrxkyhm,Best Way To Climate Change | Official Site,desktop,JP,en-GB,google_discover,u_7bf54c1c,s_47c7ca0e,14,5,2,0.4,101,False,none,False
2025-07-16,best way to climate change,informational,https://news.example.com/nvdsmyloiw/qnjjmipv/dxfrybin,Best Way To Climate Change – Ultimate Guide,mobile,US,en,google_news,u_fd77e0a8,s_6edba994,18,6,0,0.0,0,True,none,False
2025-07-16,best way to climate change,informational,https://www.example.com/gnde,Best Way To Climate Change – Reviews,desktop,DE,en,google_discover,u_7c55e4c9,s_e68b2954,10,1,0,0.0,0,True,none,False
2025-07-16,best way to climate change,informational,https://news.example.com/yixwlovf/kqvjhvjh/foqgi,Best Way To Climate Change – Reviews,mobile,US,en,google,u_0f519468,s_6a5bba54,3,1,0,0.0,0,True,none,False
2025-07-16,best way to climate change,informational,https://support.example.com/doopv,Best Way To Climate Change – Ultimate Guide,desktop,US,en,google,u_1e02fd43,s_ff602dd9,2,5,1,0.2,81,False,none,False
2025-07-16,best way to climate change,informational,https://blog.example.com/knmyhncxmb,Best Way To Climate Change – Reviews,desktop,JP,en,google_news,u_bcf869d5,s_1c23c174,30,7,1,0.1429,158,False,none,False
2025-07-16,best way to climate change,informational,https://support.example.com/tuhzsgb/noarl,Best Way To Climate Change | Docs,mobile,US,en,google_discover,u_b0ce8d68,s_70931806,23,1,0,0.0,0,True,none,False
